l.00,l.01,l.02,l.03,l.04,l.05,l.06,l.07,l.08,l.09,l.10,l.11,l.12,l.13,l.14,l.15,l.16,l.17,l.18,l.19,l.20,l.21,l.22,l.23,l.24,l.25,l.26,l.27,l.28,l.29,l.30,l.31,l.32,l.33,l.34,l.35,l.36,l.37,l.38,l.39,l.40,l.41,l.42,l.43,l.44,l.45,l.46,l.47,l.48,l.49,l.50,l.51,l.52,l.53,l.54,l.55,l.56,l.57,l.58,l.59,l.60,l.61,l.62,l.63,l.64,l.65,l.66,l.67,l.68,l.69,l.70,l.71,l.72,l.73,l.74,l.75,l.76,l.77,l.78,l.79,l.80,l.81,l.82,l.83,l.84,l.85,l.86,l.87,l.88,l.89,l.90,l.91,l.92,l.93,l.94,l.95,l.96,l.97,l.98,l.99
0.08499163,0.058257827,0.045481515,0.037854444,0.032717992,0.028984454,0.026115791,0.02382905,0.021965913,0.020401402,0.019062217,0.017905942,0.016896548,0.016004363,0.015205013,0.014478662,0.013841079,0.0132563,0.012705333,0.012226334,0.011765189,0.011350939,0.010956629,0.010598925,0.010253154,0.009944757,0.009636359,0.0093677,0.009102233,0.008851074,0.008622924,0.008394773,0.00818584,0.007990075,0.007794309,0.00761345,0.007445742,0.007278033,0.007114465,0.006971021,0.006827577,0.006684133,0.006550792,0.006428296,0.006305799,0.006183303,0.006068647,0.005964201,0.005859756,0.00575531,0.005650864,0.005561818,0.005472899,0.00538398,0.005295061,0.005207689,0.005132101,0.005056513,0.004980926,0.004905338,0.00482975,0.004762902,0.004698739,0.004634577,0.004570415,0.004506252,0.00444209,0.004386647,0.004332259,0.004277872,0.004223484,0.004169096,0.004114709,0.004064681,0.004020056,0.003975431,0.003930805,0.00388618,0.003841555,0.00379693,0.003754366,0.003715271,0.003676177,0.003637082,0.003597988,0.003558893,0.003519799,0.003480704,0.00344532,0.003412316,0.003379312,0.003346308,0.003313304,0.0032803,0.003247296,0.003214292,0.003181747,0.003153918,0.003126089,0.00309826
0.037509801,0.044435692,0.041420927,0.037821585,0.034557805,0.031754876,0.029352057,0.027282128,0.025494244,0.023928041,0.02254202,0.021311451,0.020213332,0.019225577,0.018328193,0.01750355,0.016770064,0.016092431,0.015450619,0.014886913,0.014343019,0.013851166,0.013381866,0.01295397,0.012539795,0.012168585,0.011797375,0.011472483,0.01115131,0.010847008,0.010569834,0.010292659,0.010038359,0.009799734,0.009561109,0.009340367,0.009135403,0.008930439,0.008730473,0.008554805,0.008379138,0.00820347,0.008040063,0.007889817,0.007739571,0.007589325,0.007448633,0.007320383,0.007192132,0.007063881,0.006935631,0.006826203,0.006716932,0.006607661,0.00649839,0.006391014,0.006298078,0.006205142,0.006112205,0.006019269,0.005926333,0.005844125,0.005765214,0.005686303,0.005607392,0.005528481,0.00544957,0.005381376,0.005314479,0.005247582,0.005180685,0.005113789,0.005046892,0.00498462,0.004928078,0.004871537,0.004814996,0.004758454,0.004701913,0.004645371,0.004592063,0.004544196,0.004496329,0.004448462,0.004400595,0.004352728,0.004304861,0.004256994,0.004213669,0.004173258,0.004132847,0.004092436,0.004052025,0.004011614,0.003971203,0.003930792,0.003890943,0.003856869,0.003822795,0.003788722
-0.007254371,-0.01579305,-0.018213259,-0.018305088,-0.017698091,-0.016915434,-0.016111099,-0.015339557,-0.014621243,-0.013957979,-0.013345479,-0.012781425,-0.012262922,-0.011784725,-0.011341055,-0.010926056,-0.01054848,-0.010194802,-0.009856487,-0.009552878,-0.009258383,-0.008987832,-0.008727998,-0.008487841,-0.008254405,-0.008042016,-0.007829627,-0.007640583,-0.007453414,-0.007274981,-0.007110594,-0.006946207,-0.00679397,-0.006650058,-0.006506147,-0.006371965,-0.006246369,-0.006120772,-0.005997959,-0.005888672,-0.005779385,-0.005670099,-0.005567787,-0.005472963,-0.005378139,-0.005283314,-0.005194038,-0.005111987,-0.005029936,-0.004947884,-0.004865833,-0.004794927,-0.004724114,-0.0046533,-0.004582487,-0.004512816,-0.004451854,-0.004390892,-0.004329929,-0.004268967,-0.004208005,-0.004153625,-0.004101269,-0.004048913,-0.003996556,-0.0039442,-0.003891843,-0.003846171,-0.003801308,-0.003756445,-0.003711581,-0.003666718,-0.003621855,-0.003579428,-0.003540019,-0.003500611,-0.003461202,-0.003421794,-0.003382385,-0.003342977,-0.00330612,-0.003273555,-0.003240991,-0.003208427,-0.003175862,-0.003143298,-0.003110734,-0.00307817,-0.003048539,-0.003020791,-0.002993043,-0.002965295,-0.002937546,-0.002909798,-0.00288205,-0.002854302,-0.002826922,-0.002803322,-0.002779722,-0.002756122
-0.152530012,-0.150494318,-0.129714233,-0.113171717,-0.100494748,-0.090577571,-0.082585443,-0.075997299,-0.070493721,-0.065789319,-0.061704968,-0.058136103,-0.054992034,-0.052192873,-0.049670547,-0.047367945,-0.04533574,-0.043466265,-0.04170106,-0.040159889,-0.03867478,-0.037336928,-0.036062155,-0.034903179,-0.033782197,-0.032780189,-0.03177818,-0.030903357,-0.030038745,-0.02922014,-0.028475505,-0.027730871,-0.027048256,-0.02640814,-0.025768024,-0.025176172,-0.024626901,-0.02407763,-0.023541801,-0.023071313,-0.022600826,-0.022130339,-0.021692732,-0.02129042,-0.020888108,-0.020485796,-0.020109056,-0.019765615,-0.019422173,-0.019078732,-0.01873529,-0.018442162,-0.018149451,-0.01785674,-0.017564029,-0.017276381,-0.017027297,-0.016778213,-0.01652913,-0.016280046,-0.016030963,-0.015810522,-0.015598884,-0.015387246,-0.015175608,-0.01496397,-0.014752332,-0.014569309,-0.014389749,-0.014210189,-0.014030629,-0.013851069,-0.013671509,-0.013505263,-0.013355514,-0.013205765,-0.013056016,-0.012906267,-0.012756517,-0.012606768,-0.012464762,-0.012335783,-0.012206805,-0.012077826,-0.011948848,-0.011819869,-0.011690891,-0.011561912,-0.011445113,-0.011336127,-0.011227141,-0.011118154,-0.011009168,-0.010900182,-0.010791195,-0.010682209,-0.010574732,-0.010482752,-0.010390772,-0.010298792
0.603361587,0.353497279,0.256368802,0.203417595,0.169382698,0.145470348,0.127563989,0.113619476,0.102510971,0.093373112,0.085701637,0.079202177,0.073629806,0.068786914,0.064514325,0.060685554,0.057387999,0.054400525,0.051611369,0.049236431,0.0469621,0.044952042,0.043051897,0.041353532,0.039719467,0.038286758,0.036854049,0.035630475,0.034423695,0.033290439,0.0322754,0.031260361,0.030341692,0.029489062,0.028636431,0.027856746,0.02714142,0.026426093,0.025730537,0.025131087,0.024531637,0.023932187,0.023379824,0.022878005,0.022376186,0.021874367,0.021408224,0.020988537,0.020568851,0.020149164,0.019729478,0.019378219,0.019027528,0.018676837,0.018326146,0.017982172,0.017689365,0.017396557,0.01710375,0.016810943,0.016518136,0.016262429,0.016018125,0.015773821,0.015529517,0.015285213,0.015040909,0.014832822,0.014629116,0.01442541,0.014221704,0.014017999,0.013814293,0.013627113,0.013460408,0.013293704,0.013126999,0.012960295,0.01279359,0.012626886,0.01246944,0.012327574,0.012185708,0.012043841,0.011901975,0.011760108,0.011618242,0.011476376,0.011349001,0.011230922,0.011112844,0.010994765,0.010876686,0.010758607,0.010640529,0.01052245,0.010406131,0.010307888,0.010209645,0.010111402
0.400367648,0.238405739,0.176434354,0.142204196,0.119825646,0.103883424,0.091797864,0.082285651,0.074636194,0.068293917,0.062932683,0.058361575,0.05442038,0.050978243,0.047928537,0.045185562,0.042811976,0.040655447,0.038637794,0.036911963,0.035257451,0.033790278,0.032401486,0.031156584,0.029957796,0.028903412,0.027849028,0.026945439,0.026053958,0.025215762,0.024463243,0.023710724,0.023028385,0.022394139,0.021759893,0.021179013,0.020645215,0.020111418,0.019592146,0.019143487,0.018694827,0.018246167,0.017832244,0.017455607,0.01707897,0.016702333,0.016352114,0.016036296,0.015720479,0.015404661,0.015088843,0.014823877,0.014559333,0.014294788,0.014030243,0.013770707,0.013549321,0.013327936,0.01310655,0.012885165,0.012663779,0.012470143,0.012285035,0.012099926,0.011914818,0.01172971,0.011544601,0.01138666,0.011232005,0.01107735,0.010922695,0.01076804,0.010613385,0.010471509,0.010345465,0.01021942,0.010093376,0.009967332,0.009841288,0.009715244,0.009595851,0.00948765,0.009379449,0.009271248,0.009163047,0.009054846,0.008946646,0.008838445,0.008741213,0.008651017,0.008560821,0.008470625,0.008380429,0.008290234,0.008200038,0.008109842,0.008020981,0.00794583,0.007870679,0.007795528
0.128325675,0.069195943,0.050391707,0.040756872,0.034651355,0.030367715,0.027133678,0.024584925,0.022525553,0.020807528,0.019344776,0.018087524,0.016994669,0.01603259,0.015173819,0.014396119,0.013716712,0.013095567,0.01251172,0.012006965,0.011521745,0.011087837,0.010675641,0.010303302,0.009943888,0.009624949,0.009306009,0.009029854,0.008757135,0.008499725,0.008266929,0.008034134,0.007821758,0.007623376,0.007424993,0.007242338,0.007073557,0.006904777,0.006740332,0.006596963,0.006453594,0.006310225,0.006177356,0.006055758,0.005934159,0.00581256,0.005699047,0.005596063,0.005493078,0.005390094,0.00528711,0.00519988,0.005112781,0.005025683,0.004938584,0.004853055,0.004779489,0.004705922,0.004632355,0.004558789,0.004485222,0.004420458,0.004358398,0.004296339,0.004234279,0.00417222,0.00411016,0.004056815,0.004004525,0.003952234,0.003899944,0.003847653,0.003795362,0.003747814,0.003706141,0.003664467,0.003622794,0.003581121,0.003539447,0.003497774,0.003457718,0.003420381,0.003383045,0.003345709,0.003308372,0.003271036,0.0032337,0.003196363,0.003162681,0.003131341,0.003100002,0.003068663,0.003037324,0.003005985,0.002974645,0.002943306,0.002912416,0.002886133,0.00285985,0.002833567
-0.087900521,-0.056295449,-0.040607843,-0.03145274,-0.025465044,-0.021246464,-0.018108403,-0.01569099,-0.01379146,-0.012251528,-0.010977959,-0.009916045,-0.00902033,-0.008254181,-0.007588385,-0.007000081,-0.006503375,-0.006059303,-0.005648859,-0.005307505,-0.004982611,-0.004700956,-0.004436911,-0.004205196,-0.003983553,-0.00379345,-0.003603348,-0.003445222,-0.003289665,-0.003145064,-0.003018081,-0.002891097,-0.002778092,-0.002674664,-0.002571237,-0.002478093,-0.002394021,-0.00230995,-0.002228585,-0.002160371,-0.002092158,-0.002023945,-0.00196198,-0.001906722,-0.001851464,-0.001796206,-0.001745534,-0.001700834,-0.001656133,-0.001611432,-0.001566732,-0.001530543,-0.001494425,-0.001458307,-0.00142219,-0.00138688,-0.001357725,-0.00132857,-0.001299415,-0.00127026,-0.001241105,-0.001216264,-0.001192747,-0.001169231,-0.001145714,-0.001122198,-0.001098681,-0.001079232,-0.001060274,-0.001041316,-0.001022358,-0.0010034,-0.000984442,-0.000966287,-0.000949126,-0.000931966,-0.000914806,-0.000897646,-0.000880485,-0.000863325,-0.000848066,-0.000836007,-0.000823947,-0.000811888,-0.000799828,-0.000787769,-0.000775709,-0.00076365,-0.000753015,-0.000743293,-0.000733571,-0.000723849,-0.000714128,-0.000704406,-0.000694684,-0.000684963,-0.000675408,-0.000667569,-0.00065973,-0.000651892
-0.12880314,-0.073873561,-0.053733718,-0.043055334,-0.036258692,-0.031472112,-0.02786432,-0.02503124,-0.022753842,-0.02086402,-0.019264864,-0.017899727,-0.016720696,-0.015689151,-0.014773661,-0.013948947,-0.013233705,-0.012582915,-0.011973368,-0.011450667,-0.010949244,-0.010503713,-0.01008163,-0.009702591,-0.009337386,-0.009015502,-0.008693618,-0.008417103,-0.008144232,-0.007887441,-0.007656504,-0.007425567,-0.007215873,-0.007020734,-0.006825596,-0.006646659,-0.006482017,-0.006317374,-0.006157154,-0.006018435,-0.005879715,-0.005740996,-0.005612885,-0.005496161,-0.005379437,-0.005262713,-0.00515408,-0.005055983,-0.004957886,-0.004859789,-0.004761692,-0.004679212,-0.004596863,-0.004514513,-0.004432163,-0.004351356,-0.004282297,-0.004213239,-0.004144181,-0.004075122,-0.004006064,-0.003945573,-0.003887716,-0.003829859,-0.003772002,-0.003714145,-0.003656288,-0.003606841,-0.003558411,-0.003509981,-0.00346155,-0.00341312,-0.00336469,-0.003319781,-0.003279233,-0.003238685,-0.003198137,-0.00315759,-0.003117042,-0.003076494,-0.003038444,-0.003004595,-0.002970746,-0.002936898,-0.002903049,-0.0028692,-0.002835352,-0.002801503,-0.002771051,-0.002742779,-0.002714506,-0.002686234,-0.002657961,-0.002629688,-0.002601416,-0.002573143,-0.002545285,-0.002521684,-0.002498084,-0.002474483
-0.237537339,-0.129753977,-0.093413513,-0.074391676,-0.062361253,-0.053936369,-0.047616232,-0.042673217,-0.038713521,-0.035437554,-0.032671933,-0.030315784,-0.028284846,-0.026511016,-0.024939096,-0.023524871,-0.022300423,-0.021187458,-0.020145821,-0.019254083,-0.018398994,-0.017640175,-0.016921661,-0.016277139,-0.015656352,-0.015109886,-0.014563421,-0.014094647,-0.01363211,-0.013197059,-0.0128062,-0.01241534,-0.012060723,-0.011730943,-0.011401162,-0.011098975,-0.010821133,-0.010543291,-0.010272969,-0.010039205,-0.00980544,-0.009571676,-0.009355918,-0.009159488,-0.008963058,-0.008766628,-0.008583909,-0.008419045,-0.008254181,-0.008089317,-0.007924453,-0.007786013,-0.007647792,-0.007509571,-0.007371351,-0.007235735,-0.007119967,-0.007004199,-0.006888431,-0.006772663,-0.006656895,-0.00655558,-0.006458705,-0.006361831,-0.006264957,-0.006168083,-0.006071208,-0.005988498,-0.005907501,-0.005826504,-0.005745506,-0.005664509,-0.005583512,-0.005508976,-0.005442445,-0.005375914,-0.005309383,-0.005242852,-0.005176321,-0.00510979,-0.005046936,-0.004990269,-0.004933601,-0.004876934,-0.004820266,-0.004763599,-0.004706932,-0.004650264,-0.00459932,-0.004552047,-0.004504774,-0.004457501,-0.004410228,-0.004362955,-0.004315682,-0.004268409,-0.004221834,-0.004182419,-0.004143004,-0.004103589
-0.475695219,-0.281412573,-0.208823872,-0.169020085,-0.143132862,-0.124705948,-0.110735148,-0.099724536,-0.09085085,-0.083474761,-0.07722227,-0.071875442,-0.067251352,-0.063200583,-0.059601298,-0.056355361,-0.053535896,-0.050967771,-0.048560491,-0.046492274,-0.044507237,-0.042740696,-0.041065954,-0.039559735,-0.038107769,-0.036825694,-0.03554362,-0.03443981,-0.033350315,-0.032324132,-0.031399749,-0.030475365,-0.029634811,-0.028851701,-0.028068591,-0.027349573,-0.026687102,-0.026024631,-0.025379702,-0.024820052,-0.024260402,-0.023700752,-0.023183291,-0.022711117,-0.022238942,-0.021766768,-0.021326863,-0.020928979,-0.020531094,-0.02013321,-0.019735326,-0.019399911,-0.019065014,-0.018730117,-0.018395221,-0.018066511,-0.017784935,-0.017503359,-0.017221782,-0.016940206,-0.01665863,-0.016411528,-0.016175022,-0.015938516,-0.015702009,-0.015465503,-0.015228997,-0.015026428,-0.014827964,-0.014629501,-0.014431038,-0.014232574,-0.014034111,-0.013851611,-0.013688888,-0.013526165,-0.013363443,-0.01320072,-0.013037998,-0.012875275,-0.012721057,-0.012581149,-0.012441241,-0.012301333,-0.012161425,-0.012021517,-0.011881609,-0.011741701,-0.011615695,-0.011498608,-0.011381521,-0.011264434,-0.011147347,-0.01103026,-0.010913173,-0.010796086,-0.0106807,-0.010582778,-0.010484857,-0.010386935
0.032703889,0.0421775,0.043728729,0.042185973,0.039857794,0.037442827,0.035149724,0.033041404,0.031135334,0.029410368,0.027847904,0.026434834,0.025154147,0.023987935,0.022918068,0.021927207,0.021037718,0.020211763,0.019426605,0.018732031,0.018060819,0.01745097,0.016868094,0.016334734,0.015817982,0.015353236,0.01488849,0.014480382,0.014076822,0.013694071,0.013344778,0.012995484,0.012674606,0.0123732,0.012071794,0.011792734,0.01153339,0.011274046,0.011020978,0.01079842,0.010575862,0.010353304,0.0101462,0.009955685,0.00976517,0.009574655,0.00939622,0.009233513,0.009070807,0.008908101,0.008745395,0.008606541,0.008467886,0.00832923,0.008190575,0.008054325,0.007936404,0.007818482,0.007700561,0.00758264,0.007464718,0.007360429,0.00726033,0.007160231,0.007060132,0.006960032,0.006859933,0.006773462,0.00668864,0.006603818,0.006518996,0.006434174,0.006349352,0.006271097,0.006200978,0.006130858,0.006060739,0.00599062,0.005920501,0.005850381,0.005783724,0.00572289,0.005662057,0.005601224,0.00554039,0.005479557,0.005418724,0.00535789,0.005302862,0.005251557,0.005200253,0.005148948,0.005097643,0.005046338,0.004995034,0.004943729,0.004893142,0.004849929,0.004806717,0.004763504
0.015204953,0.020810157,0.017763453,0.015220965,0.013285344,0.011812889,0.010645344,0.009696643,0.008914405,0.008251311,0.007682196,0.007190646,0.006760485,0.006379769,0.006038486,0.005728354,0.005456313,0.005207043,0.004972357,0.004768821,0.004573031,0.004397592,0.004230817,0.004079949,0.003934268,0.003804834,0.003675399,0.003563225,0.003452438,0.003347855,0.003253247,0.003158639,0.003072338,0.00299173,0.002911122,0.002836932,0.002768405,0.002699877,0.002633124,0.002574991,0.002516859,0.002458727,0.002404896,0.002355684,0.002306472,0.002257259,0.002211362,0.002169783,0.002128203,0.002086624,0.002045045,0.002009926,0.001974861,0.001939796,0.001904731,0.001870309,0.001840789,0.001811269,0.001781749,0.001752229,0.001722708,0.00169679,0.001671978,0.001647166,0.001622355,0.001597543,0.001572731,0.001551477,0.001530654,0.001509831,0.001489007,0.001468184,0.001447361,0.001428558,0.001412259,0.001395959,0.00137966,0.001363361,0.001347061,0.001330762,0.001315033,0.001300266,0.001285498,0.00127073,0.001255963,0.001241195,0.001226427,0.00121166,0.001198371,0.001186031,0.001173692,0.001161352,0.001149012,0.001136673,0.001124333,0.001111993,0.001099835,0.001089534,0.001079233,0.001068933
-0.037116779,-0.048650416,-0.047459666,-0.044249147,-0.040943042,-0.037932019,-0.035257646,-0.032897999,-0.030824397,-0.028983152,-0.027340025,-0.025872265,-0.024554196,-0.023362658,-0.022275872,-0.021274045,-0.020379736,-0.019551939,-0.018766823,-0.0180755,-0.01740814,-0.016803723,-0.016226753,-0.01570017,-0.015190369,-0.014733125,-0.014275881,-0.013875535,-0.013479758,-0.013104776,-0.01276323,-0.012421685,-0.012108407,-0.011814499,-0.011520592,-0.011248824,-0.010996589,-0.010744354,-0.010498315,-0.010282391,-0.010066467,-0.009850543,-0.009649822,-0.009465421,-0.00928102,-0.009096619,-0.008924064,-0.008766935,-0.008609806,-0.008452676,-0.008295547,-0.008161742,-0.00802813,-0.007894518,-0.007760906,-0.00762964,-0.007516246,-0.007402852,-0.007289459,-0.007176065,-0.007062672,-0.006962536,-0.006866476,-0.006770415,-0.006674354,-0.006578294,-0.006482233,-0.006399393,-0.006318153,-0.006236912,-0.006155672,-0.006074431,-0.005993191,-0.005917931,-0.005850081,-0.005782231,-0.005714382,-0.005646532,-0.005578682,-0.005510832,-0.00544668,-0.005388749,-0.005330819,-0.005272889,-0.005214959,-0.005157028,-0.005099098,-0.005041168,-0.004988812,-0.004940032,-0.004891253,-0.004842473,-0.004793693,-0.004744913,-0.004696134,-0.004647354,-0.004599262,-0.004558239,-0.004517215,-0.004476191
-0.012574192,-0.052011527,-0.055875394,-0.054389616,-0.051725597,-0.048901291,-0.046209144,-0.043725906,-0.041470938,-0.039420496,-0.037552221,-0.035851461,-0.034300235,-0.032878702,-0.031566719,-0.03034486,-0.029239284,-0.028207136,-0.027222165,-0.026342789,-0.025490905,-0.02471124,-0.023963649,-0.023274941,-0.022606201,-0.021999991,-0.021393781,-0.020856464,-0.020324679,-0.019818511,-0.019353531,-0.018888551,-0.018458984,-0.018053684,-0.017648384,-0.017271282,-0.016919059,-0.016566836,-0.016222632,-0.01591741,-0.015612189,-0.015306967,-0.015021739,-0.014757971,-0.014494203,-0.014230435,-0.013982487,-0.013755139,-0.013527791,-0.013300443,-0.013073095,-0.012877365,-0.012681896,-0.012486428,-0.012290959,-0.012098717,-0.011931057,-0.011763396,-0.011595735,-0.011428075,-0.011260414,-0.011111246,-0.010967761,-0.010824276,-0.010680791,-0.010537306,-0.010393821,-0.010269026,-0.010146493,-0.01002396,-0.009901427,-0.009778894,-0.009656361,-0.00954335,-0.009442137,-0.009340925,-0.009239712,-0.009138499,-0.009037286,-0.008936073,-0.008839332,-0.008750113,-0.008660895,-0.008571677,-0.008482458,-0.00839324,-0.008304022,-0.008214803,-0.008133796,-0.008058056,-0.007982316,-0.007906575,-0.007830835,-0.007755095,-0.007679355,-0.007603615,-0.007528899,-0.00746471,-0.00740052,-0.00733633
0.098501563,0.07552641,0.061715937,0.052417712,0.04565866,0.040522894,0.036462295,0.033167047,0.030452993,0.028161002,0.026193779,0.024493722,0.023010841,0.021702611,0.020533375,0.019473734,0.018547658,0.017701066,0.016905366,0.016217836,0.015557056,0.01496654,0.014405763,0.013899579,0.013411092,0.012978018,0.012544944,0.012170389,0.011800532,0.011451587,0.011136262,0.010820937,0.01053346,0.010265066,0.009996673,0.00974969,0.009521597,0.009293505,0.009071305,0.00887775,0.008684195,0.00849064,0.008311331,0.008147316,0.0079833,0.007819284,0.007666222,0.007527423,0.007388625,0.007249826,0.007111028,0.006993542,0.006876234,0.006758925,0.006641616,0.006526429,0.006427403,0.006328377,0.006229351,0.006130324,0.006031298,0.00594415,0.005860653,0.005777155,0.005693658,0.00561016,0.005526663,0.005454914,0.005384587,0.005314259,0.005243932,0.005173604,0.005103277,0.005038105,0.004979322,0.004920539,0.004861756,0.004802973,0.004744189,0.004685406,0.004629974,0.00458018,0.004530387,0.004480593,0.0044308,0.004381006,0.004331213,0.004281419,0.004236486,0.00419467,0.004152855,0.004111039,0.004069224,0.004027409,0.003985593,0.003943778,0.003902559,0.003867473,0.003832388,0.003797302
