"b0","b1","logL"
-0.69,-0.49,-12.2018460962455
-0.68,-0.49,-12.1859654852609
-0.67,-0.49,-12.1704103202933
-0.66,-0.49,-12.1551821960929
-0.65,-0.49,-12.1402827043287
-0.64,-0.49,-12.125713433434
-0.63,-0.49,-12.111475968452
-0.62,-0.49,-12.0975718908804
-0.61,-0.49,-12.0840027785153
-0.6,-0.49,-12.0707702052954
-0.59,-0.49,-12.0578757411447
-0.58,-0.49,-12.0453209518157
-0.57,-0.49,-12.0331073987318
-0.56,-0.49,-12.0212366388294
-0.55,-0.49,-12.0097102243998
-0.54,-0.49,-11.9985297029305
-0.53,-0.49,-11.987696616947
-0.52,-0.49,-11.9772125038532
-0.51,-0.49,-11.9670788957728
-0.5,-0.49,-11.95729731939
-0.49,-0.49,-11.94786929579
-0.48,-0.49,-11.9387963402996
-0.47,-0.49,-11.9300799623279
-0.46,-0.49,-11.9217216652066
-0.45,-0.49,-11.9137229460307
-0.44,-0.49,-11.9060852954991
-0.43,-0.49,-11.8988101977552
-0.42,-0.49,-11.891899130228
-0.41,-0.49,-11.8853535634728
-0.4,-0.49,-11.8791749610127
-0.39,-0.49,-11.8733647791799
-0.38,-0.49,-11.8679244669574
-0.37,-0.49,-11.8628554658213
-0.36,-0.49,-11.8581592095828
-0.35,-0.49,-11.8538371242315
-0.34,-0.49,-11.8498906277778
-0.33,-0.49,-11.8463211300975
-0.32,-0.49,-11.8431300327752
-0.31,-0.49,-11.8403187289491
-0.3,-0.49,-11.8378886031565
-0.29,-0.49,-11.8358410311793
-0.28,-0.49,-11.8341773798904
-0.27,-0.49,-11.8328990071012
-0.26,-0.49,-11.8320072614087
-0.25,-0.49,-11.8315034820448
-0.24,-0.49,-11.8313889987249
-0.23,-0.49,-11.8316651314982
-0.22,-0.49,-11.832333190599
-0.21,-0.49,-11.8333944762979
-0.2,-0.49,-11.8348502787547
-0.19,-0.49,-11.8367018778721
-0.18,-0.49,-11.8389505431502
-0.17,-0.49,-11.8415975335422
-0.16,-0.49,-11.8446440973106
-0.15,-0.49,-11.8480914718853
-0.14,-0.49,-11.8519408837222
-0.13,-0.49,-11.856193548163
-0.12,-0.49,-11.8608506692966
-0.11,-0.49,-11.8659134398206
-0.1,-0.49,-11.8713830409054
-0.09,-0.49,-11.8772606420587
-0.08,-0.49,-11.8835474009913
-0.07,-0.49,-11.8902444634846
-0.0599999999999999,-0.49,-11.8973529632589
-0.0499999999999999,-0.49,-11.9048740218436
-0.04,-0.49,-11.9128087484484
-0.03,-0.49,-11.9211582398361
-0.02,-0.49,-11.9299235801968
-0.01,-0.49,-11.9391058410236
0,-0.49,-11.9487060809895
0.01,-0.49,-11.9587253458264
0.02,-0.49,-11.969164668205
0.03,-0.49,-11.9800250676167
0.04,-0.49,-11.9913075502572
0.05,-0.49,-12.003013108911
0.0600000000000001,-0.49,-12.0151427228381
0.0700000000000001,-0.49,-12.0276973576626
0.0800000000000001,-0.49,-12.0406779652623
0.0900000000000001,-0.49,-12.0540854836604
0.1,-0.49,-12.0679208369189
0.11,-0.49,-12.0821849350335
0.12,-0.49,-12.0968786738306
0.13,-0.49,-12.1120029348659
0.14,-0.49,-12.1275585853247
0.15,-0.49,-12.1435464779241
0.16,-0.49,-12.1599674508172
0.17,-0.49,-12.1768223274986
0.18,-0.49,-12.1941119167126
0.19,-0.49,-12.2118370123623
0.2,-0.49,-12.2299983934215
0.21,-0.49,-12.2485968238477
0.22,-0.49,-12.2676330524978
0.23,-0.49,-12.2871078130449
0.24,-0.49,-12.3070218238977
0.25,-0.49,-12.3273757881214
0.26,-0.49,-12.3481703933609
0.27,-0.49,-12.369406311766
0.28,-0.49,-12.3910841999179
0.29,-0.49,-12.4132046987585
0.3,-0.49,-12.4357684335214
0.31,-0.49,-12.4587760136649
0.32,-0.49,-12.4822280328067
0.33,-0.49,-12.5061250686611
0.34,-0.49,-12.5304676829783
0.35,-0.49,-12.5552564214849
0.36,-0.49,-12.5804918138274
0.37,-0.49,-12.6061743735173
0.38,-0.49,-12.632304597878
0.39,-0.49,-12.6588829679943
0.4,-0.49,-12.6859099486637
0.41,-0.49,-12.7133859883492
0.42,-0.49,-12.7413115191356
0.43,-0.49,-12.7696869566859
0.44,-0.49,-12.7985127002016
0.45,-0.49,-12.8277891323839
0.46,-0.49,-12.8575166193971
0.47,-0.49,-12.8876955108346
0.48,-0.49,-12.9183261396867
0.49,-0.49,-12.9494088223097
0.5,-0.49,-12.9809438583987
0.51,-0.49,-13.0129315309606
0.52,-0.49,-13.0453721062905
0.53,-0.49,-13.0782658339495
0.54,-0.49,-13.1116129467449
0.55,-0.49,-13.1454136607119
0.56,-0.49,-13.179668175098
0.57,-0.49,-13.214376672349
0.58,-0.49,-13.2495393180973
0.59,-0.49,-13.2851562611518
0.6,-0.49,-13.3212276334902
0.61,-0.49,-13.3577535502531
0.62,-0.49,-13.3947341097406
0.63,-0.49,-13.4321693934099
0.64,-0.49,-13.4700594658761
0.65,-0.49,-13.5084043749137
0.66,-0.49,-13.5472041514614
0.67,-0.49,-13.5864588096277
0.68,-0.49,-13.6261683466995
0.69,-0.49,-13.6663327431516
0.7,-0.49,-13.706951962659
0.71,-0.49,-13.7480259521109
0.72,-0.49,-13.7895546416263
0.73,-0.49,-13.8315379445717
0.74,-0.49,-13.8739757575814
0.75,-0.49,-13.9168679605783
0.76,-0.49,-13.9602144167978
0.77,-0.49,-14.0040149728133
0.78,-0.49,-14.0482694585629
0.79,-0.49,-14.0929776873791
0.8,-0.49,-14.1381394560194
0.81,-0.49,-14.1837545446992
0.82,-0.49,-14.2298227171262
0.83,-0.49,-14.2763437205373
0.84,-0.49,-14.3233172857364
0.85,-0.49,-14.370743127135
0.86,-0.49,-14.4186209427932
0.87,-0.49,-14.4669504144642
0.88,-0.49,-14.5157312076392
0.89,-0.49,-14.5649629715947
0.9,-0.49,-14.6146453394413
0.91,-0.49,-14.6647779281742
0.92,-0.49,-14.715360338726
0.93,-0.49,-14.7663921560202
0.94,-0.49,-14.8178729490272
0.95,-0.49,-14.8698022708218
0.96,-0.49,-14.9221796586421
0.97,-0.49,-14.9750046339503
0.98,-0.49,-15.028276702495
0.99,-0.49,-15.0819953543756
1,-0.49,-15.1361600641076
-1,-0.48,-12.8150585355948
-0.99,-0.48,-12.7901406486312
-0.98,-0.48,-12.7654999829415
-0.97,-0.48,-12.7411381667005
-0.96,-0.48,-12.7170568293276
-0.95,-0.48,-12.6932576013614
-0.94,-0.48,-12.6697421143323
-0.93,-0.48,-12.6465120006341
-0.92,-0.48,-12.6235688933947
-0.91,-0.48,-12.6009144263446
-0.9,-0.48,-12.5785502336856
-0.89,-0.48,-12.5564779499565
-0.88,-0.48,-12.5346992098996
-0.87,-0.48,-12.5132156483241
-0.86,-0.48,-12.4920288999697
-0.85,-0.48,-12.4711405993687
-0.84,-0.48,-12.4505523807064
-0.83,-0.48,-12.4302658776814
-0.82,-0.48,-12.4102827233641
-0.81,-0.48,-12.3906045500541
-0.8,-0.48,-12.3712329891372
-0.79,-0.48,-12.352169670941
-0.78,-0.48,-12.3334162245892
-0.77,-0.48,-12.3149742778555
-0.76,-0.48,-12.2968454570163
-0.75,-0.48,-12.2790313867025
-0.74,-0.48,-12.2615336897504
-0.73,-0.48,-12.2443539870519
-0.72,-0.48,-12.2274938974034
-0.71,-0.48,-12.2109550373546
-0.7,-0.48,-12.1947390210558
-0.69,-0.48,-12.1788474601053
-0.68,-0.48,-12.1632819633948
-0.67,-0.48,-12.1480441369555
-0.66,-0.48,-12.1331355838028
-0.65,-0.48,-12.1185579037801
-0.64,-0.48,-12.1043126934027
-0.63,-0.48,-12.0904015457006
-0.62,-0.48,-12.0768260500612
-0.61,-0.48,-12.0635877920708
-0.6,-0.48,-12.0506883533562
-0.59,-0.48,-12.038129311426
-0.58,-0.48,-12.0259122395104
-0.57,-0.48,-12.0140387064023
-0.56,-0.48,-12.0025102762962
-0.55,-0.48,-11.9913285086286
-0.54,-0.48,-11.9804949579163
-0.53,-0.48,-11.9700111735959
-0.52,-0.48,-11.9598786998625
-0.51,-0.48,-11.950099075508
-0.5,-0.48,-11.9406738337597
-0.49,-0.48,-11.9316045021184
-0.48,-0.48,-11.9228926021967
-0.47,-0.48,-11.9145396495571
-0.46,-0.48,-11.9065471535501
-0.45,-0.48,-11.8989166171524
-0.44,-0.48,-11.8916495368049
-0.43,-0.48,-11.8847474022513
-0.42,-0.48,-11.8782116963765
-0.41,-0.48,-11.8720438950447
-0.4,-0.48,-11.8662454669389
-0.39,-0.48,-11.8608178733994
-0.38,-0.48,-11.8557625682635
-0.37,-0.48,-11.8510809977046
-0.36,-0.48,-11.8467746000726
-0.35,-0.48,-11.8428448057341
-0.34,-0.48,-11.8392930369131
-0.33,-0.48,-11.8361207075323
-0.32,-0.48,-11.8333292230546
-0.31,-0.48,-11.8309199803256
-0.3,-0.48,-11.8288943674162
-0.29,-0.48,-11.8272537634659
-0.28,-0.48,-11.8259995385271
-0.27,-0.48,-11.8251330534094
-0.26,-0.48,-11.8246556595253
-0.25,-0.48,-11.8245686987362
-0.24,-0.48,-11.8248735031992
-0.23,-0.48,-11.825571395215
-0.22,-0.48,-11.8266636870761
-0.21,-0.48,-11.8281516809166
-0.2,-0.48,-11.8300366685623
-0.19,-0.48,-11.8323199313821
-0.18,-0.48,-11.8350027401402
-0.17,-0.48,-11.838086354849
-0.16,-0.48,-11.8415720246242
-0.15,-0.48,-11.8454609875394
-0.14,-0.48,-11.8497544704831
-0.13,-0.48,-11.8544536890159
-0.12,-0.48,-11.8595598472298
-0.11,-0.48,-11.8650741376078
-0.1,-0.48,-11.8709977408853
-0.09,-0.48,-11.8773318259126
-0.08,-0.48,-11.8840775495186
-0.07,-0.48,-11.8912360563761
-0.0599999999999999,-0.48,-11.8988084788683
-0.0499999999999999,-0.48,-11.9067959369563
-0.04,-0.48,-11.9151995380489
-0.03,-0.48,-11.9240203768727
-0.02,-0.48,-11.9332595353449
-0.01,-0.48,-11.9429180824465
0,-0.48,-11.9529970740978
0.01,-0.48,-11.9634975530348
0.02,-0.48,-11.974420548688
0.03,-0.48,-11.9857670770616
0.04,-0.48,-11.9975381406157
0.05,-0.48,-12.009734728149
0.0600000000000001,-0.48,-12.022357814684
0.0700000000000001,-0.48,-12.0354083613531
0.0800000000000001,-0.48,-12.0488873152871
0.0900000000000001,-0.48,-12.0627956095051
0.1,-0.48,-12.0771341628061
0.11,-0.48,-12.0919038796627
0.12,-0.48,-12.1071056501163
0.13,-0.48,-12.1227403496739
0.14,-0.48,-12.1388088392076
0.15,-0.48,-12.1553119648547
0.16,-0.48,-12.172250557921
0.17,-0.48,-12.1896254347846
0.18,-0.48,-12.2074373968032
0.19,-0.48,-12.2256872302217
0.2,-0.48,-12.2443757060826
0.21,-0.48,-12.2635035801386
0.22,-0.48,-12.2830715927664
0.23,-0.48,-12.3030804688829
0.24,-0.48,-12.3235309178636
0.25,-0.48,-12.3444236334622
0.26,-0.48,-12.3657592937335
0.27,-0.48,-12.3875385609568
0.28,-0.48,-12.4097620815625
0.29,-0.48,-12.4324304860604
0.3,-0.48,-12.4555443889695
0.31,-0.48,-12.4791043887511
0.32,-0.48,-12.5031110677426
0.33,-0.48,-12.5275649920941
0.34,-0.48,-12.5524667117071
0.35,-0.48,-12.5778167601751
0.36,-0.48,-12.6036156547265
0.37,-0.48,-12.6298638961689
0.38,-0.48,-12.6565619688369
0.39,-0.48,-12.6837103405404
0.4,-0.48,-12.7113094625161
0.41,-0.48,-12.7393597693809
0.42,-0.48,-12.767861679087
0.43,-0.48,-12.7968155928798
0.44,-0.48,-12.8262218952571
0.45,-0.48,-12.8560809539313
0.46,-0.48,-12.8863931197931
0.47,-0.48,-12.9171587268775
0.48,-0.48,-12.948378092332
0.49,-0.48,-12.9800515163868
0.5,-0.48,-13.0121792823274
0.51,-0.48,-13.0447616564689
0.52,-0.48,-13.0777988881327
0.53,-0.48,-13.1112912096254
0.54,-0.48,-13.1452388362193
0.55,-0.48,-13.179641966136
0.56,-0.48,-13.2145007805307
0.57,-0.48,-13.2498154434802
0.58,-0.48,-13.2855861019716
0.59,-0.48,-13.321812885894
0.6,-0.48,-13.3584959080318
0.61,-0.48,-13.3956352640605
0.62,-0.48,-13.4332310325442
0.63,-0.48,-13.4712832749351
0.64,-0.48,-13.509792035576
0.65,-0.48,-13.5487573417031
0.66,-0.48,-13.5881792034529
0.67,-0.48,-13.6280576138697
0.68,-0.48,-13.6683925489154
0.69,-0.48,-13.7091839674819
0.7,-0.48,-13.750431811405
0.71,-0.48,-13.7921360054804
0.72,-0.48,-13.8342964574817
0.73,-0.48,-13.8769130581808
0.74,-0.48,-13.9199856813696
0.75,-0.48,-13.9635141838841
0.76,-0.48,-14.0074984056304
0.77,-0.48,-14.0519381696129
0.78,-0.48,-14.0968332819639
0.79,-0.48,-14.1421835319755
0.8,-0.48,-14.1879886921333
0.81,-0.48,-14.2342485181525
0.82,-0.48,-14.2809627490149
0.83,-0.48,-14.3281311070089
0.84,-0.48,-14.3757532977705
0.85,-0.48,-14.4238290103268
0.86,-0.48,-14.4723579171411
0.87,-0.48,-14.5213396741595
0.88,-0.48,-14.5707739208602
0.89,-0.48,-14.6206602803038
0.9,-0.48,-14.6709983591858
0.91,-0.48,-14.7217877478909
0.92,-0.48,-14.773028020549
0.93,-0.48,-14.8247187350929
0.94,-0.48,-14.876859433318
0.95,-0.48,-14.9294496409434
0.96,-0.48,-14.9824888676752
0.97,-0.48,-15.0359766072711
0.98,-0.48,-15.089912337607
0.99,-0.48,-15.1442955207451
1,-0.48,-15.1991256030035
-1,-0.47,-12.7839294104642
-0.99,-0.47,-12.7592668976961
-0.98,-0.47,-12.7348835688287
-0.97,-0.47,-12.7107810620871
-0.96,-0.47,-12.6869610169073
-0.95,-0.47,-12.6634250738088
-0.94,-0.47,-12.6401748742657
-0.93,-0.47,-12.6172120605768
-0.92,-0.47,-12.5945382757338
-0.91,-0.47,-12.572155163289
-0.9,-0.47,-12.5500643672209
-0.89,-0.47,-12.5282675317994
-0.88,-0.47,-12.5067663014492
-0.87,-0.47,-12.4855623206123
-0.86,-0.47,-12.4646572336091
-0.85,-0.47,-12.4440526844987
-0.84,-0.47,-12.4237503169374
-0.83,-0.47,-12.4037517740371
-0.82,-0.47,-12.3840586982216
-0.81,-0.47,-12.3646727310823
-0.8,-0.47,-12.345595513233
-0.79,-0.47,-12.3268286841632
-0.78,-0.47,-12.308373882091
-0.77,-0.47,-12.2902327438143
-0.76,-0.47,-12.2724069045616
-0.75,-0.47,-12.254897997842
-0.74,-0.47,-12.2377076552934
-0.73,-0.47,-12.2208375065309
-0.72,-0.47,-12.2042891789937
-0.71,-0.47,-12.1880642977914
-0.7,-0.47,-12.1721644855493
-0.69,-0.47,-12.1565913622533
-0.68,-0.47,-12.1413465450935
-0.67,-0.47,-12.1264316483078
-0.66,-0.47,-12.1118482830244
-0.65,-0.47,-12.0975980571033
-0.64,-0.47,-12.0836825749781
-0.63,-0.47,-12.0701034374963
-0.62,-0.47,-12.0568622417596
-0.61,-0.47,-12.0439605809633
-0.6,-0.47,-12.0314000442358
-0.59,-0.47,-12.0191822164768
-0.58,-0.47,-12.0073086781957
-0.57,-0.47,-11.9957810053493
-0.56,-0.47,-11.9846007691795
-0.55,-0.47,-11.9737695360499
-0.54,-0.47,-11.9632888672831
-0.53,-0.47,-11.9531603189972
-0.52,-0.47,-11.9433854419416
-0.51,-0.47,-11.9339657813338
-0.5,-0.47,-11.9249028766948
-0.49,-0.47,-11.9161982616853
-0.48,-0.47,-11.9078534639413
-0.47,-0.47,-11.8998700049096
-0.46,-0.47,-11.892249399684
-0.45,-0.47,-11.8849931568402
-0.44,-0.47,-11.8781027782725
-0.43,-0.47,-11.8715797590287
-0.42,-0.47,-11.8654255871466
-0.41,-0.47,-11.8596417434901
-0.4,-0.47,-11.8542297015852
-0.39,-0.47,-11.849190927457
-0.38,-0.47,-11.844526879466
-0.37,-0.47,-11.8402390081459
-0.36,-0.47,-11.8363287560404
-0.35,-0.47,-11.8327975575415
-0.34,-0.47,-11.8296468387276
-0.33,-0.47,-11.8268780172023
-0.32,-0.47,-11.8244925019337
-0.31,-0.47,-11.8224916930941
-0.3,-0.47,-11.8208769819003
-0.29,-0.47,-11.8196497504544
-0.28,-0.47,-11.8188113715857
-0.27,-0.47,-11.8183632086928
-0.26,-0.47,-11.8183066155864
-0.25,-0.47,-11.8186429363331
-0.24,-0.47,-11.8193735051001
-0.23,-0.47,-11.8204996460001
-0.22,-0.47,-11.8220226729377
-0.21,-0.47,-11.8239438894567
-0.2,-0.47,-11.8262645885874
-0.19,-0.47,-11.8289860526962
-0.18,-0.47,-11.832109553335
-0.17,-0.47,-11.8356363510925
-0.16,-0.47,-11.8395676954461
-0.15,-0.47,-11.843904824615
-0.14,-0.47,-11.8486489654144
-0.13,-0.47,-11.8538013331107
-0.12,-0.47,-11.8593631312787
-0.11,-0.47,-11.8653355516585
-0.1,-0.47,-11.8717197740155
-0.09,-0.47,-11.878516966
-0.08,-0.47,-11.8857282830092
-0.07,-0.47,-11.8933548680503
-0.0599999999999999,-0.47,-11.9013978516046
-0.0499999999999999,-0.47,-11.9098583514936
-0.04,-0.47,-11.9187374727461
-0.03,-0.47,-11.9280363074668
-0.02,-0.47,-11.9377559347068
-0.01,-0.47,-11.947897420335
0,-0.47,-11.9584618169115
0.01,-0.47,-11.9694501635627
0.02,-0.47,-11.9808634858573
0.03,-0.47,-11.9927027956847
0.04,-0.47,-12.0049690911345
0.05,-0.47,-12.0176633563783
0.0600000000000001,-0.47,-12.0307865615523
0.0700000000000001,-0.47,-12.0443396626426
0.0800000000000001,-0.47,-12.0583236013717
0.0900000000000001,-0.47,-12.0727393050864
0.1,-0.47,-12.0875876866487
0.11,-0.47,-12.1028696443273
0.12,-0.47,-12.1185860616914
0.13,-0.47,-12.1347378075065
0.14,-0.47,-12.1513257356321
0.15,-0.47,-12.1683506849207
0.16,-0.47,-12.1858134791196
0.17,-0.47,-12.2037149267739
0.18,-0.47,-12.2220558211317
0.19,-0.47,-12.2408369400516
0.2,-0.47,-12.2600590459115
0.21,-0.47,-12.2797228855201
0.22,-0.47,-12.2998291900297
0.23,-0.47,-12.3203786748518
0.24,-0.47,-12.3413720395741
0.25,-0.47,-12.36280996788
0.26,-0.47,-12.3846931274695
0.27,-0.47,-12.4070221699834
0.28,-0.47,-12.429797730928
0.29,-0.47,-12.4530204296034
0.3,-0.47,-12.4766908690328
0.31,-0.47,-12.5008096358946
0.32,-0.47,-12.5253773004561
0.33,-0.47,-12.5503944165101
0.34,-0.47,-12.5758615213125
0.35,-0.47,-12.6017791355234
0.36,-0.47,-12.6281477631492
0.37,-0.47,-12.6549678914873
0.38,-0.47,-12.6822399910735
0.39,-0.47,-12.7099645156304
0.4,-0.47,-12.7381419020193
0.41,-0.47,-12.7667725701932
0.42,-0.47,-12.7958569231524
0.43,-0.47,-12.8253953469027
0.44,-0.47,-12.855388210415
0.45,-0.47,-12.8858358655879
0.46,-0.47,-12.9167386472117
0.47,-0.47,-12.948096872935
0.48,-0.47,-12.9799108432339
0.49,-0.47,-13.0121808413826
0.5,-0.47,-13.0449071334267
0.51,-0.47,-13.0780899681586
0.52,-0.47,-13.111729577095
0.53,-0.47,-13.1458261744567
0.54,-0.47,-13.1803799571506
0.55,-0.47,-13.2153911047537
0.56,-0.47,-13.2508597794995
0.57,-0.47,-13.2867861262666
0.58,-0.47,-13.3231702725691
0.59,-0.47,-13.3600123285498
0.6,-0.47,-13.397312386975
0.61,-0.47,-13.4350705232315
0.62,-0.47,-13.4732867953265
0.63,-0.47,-13.5119612438884
0.64,-0.47,-13.5510938921709
0.65,-0.47,-13.5906847460588
0.66,-0.47,-13.6307337940754
0.67,-0.47,-13.671241007393
0.68,-0.47,-13.712206339845
0.69,-0.47,-13.7536297279397
0.7,-0.47,-13.7955110908775
0.71,-0.47,-13.8378503305683
0.72,-0.47,-13.8806473316528
0.73,-0.47,-13.9239019615248
0.74,-0.47,-13.9676140703559
0.75,-0.47,-14.0117834911223
0.76,-0.47,-14.0564100396334
0.77,-0.47,-14.1014935145626
0.78,-0.47,-14.1470336974803
0.79,-0.47,-14.1930303528886
0.8,-0.47,-14.2394832282584
0.81,-0.47,-14.2863920540675
0.82,-0.47,-14.3337565438425
0.83,-0.47,-14.3815763942006
0.84,-0.47,-14.4298512848948
0.85,-0.47,-14.4785808788608
0.86,-0.47,-14.527764822265
0.87,-0.47,-14.5774027445556
0.88,-0.47,-14.6274942585147
0.89,-0.47,-14.6780389603129
0.9,-0.47,-14.7290364295651
0.91,-0.47,-14.7804862293893
0.92,-0.47,-14.8323879064659
0.93,-0.47,-14.8847409910995
0.94,-0.47,-14.9375449972832
0.95,-0.47,-14.9907994227632
0.96,-0.47,-15.0445037491064
0.97,-0.47,-15.0986574417697
0.98,-0.47,-15.15325995017
0.99,-0.47,-15.2083107077577
1,-0.47,-15.2638091320901
-1,-0.46,-12.7533966617201
-0.99,-0.46,-12.7289943209924
-0.98,-0.46,-12.704873154967
-0.97,-0.46,-12.6810348119004
-0.96,-0.46,-12.6574809412228
-0.95,-0.46,-12.6342131934082
-0.94,-0.46,-12.6112332198441
-0.93,-0.46,-12.5885426726997
-0.92,-0.46,-12.5661432047923
-0.91,-0.46,-12.5440364694526
-0.9,-0.46,-12.5222241203894
-0.89,-0.46,-12.5007078115519
-0.88,-0.46,-12.4794891969919
-0.87,-0.46,-12.4585699307237
-0.86,-0.46,-12.4379516665839
-0.85,-0.46,-12.4176360580892
-0.84,-0.46,-12.397624758293
-0.83,-0.46,-12.377919419642
-0.82,-0.46,-12.3585216938302
-0.81,-0.46,-12.3394332316525
-0.8,-0.46,-12.3206556828576
-0.79,-0.46,-12.3021906959992
-0.78,-0.46,-12.2840399182866
-0.77,-0.46,-12.2662049954339
-0.76,-0.46,-12.2486875715086
-0.75,-0.46,-12.2314892887793
-0.74,-0.46,-12.214611787562
-0.73,-0.46,-12.1980567060662
-0.72,-0.46,-12.1818256802391
-0.71,-0.46,-12.1659203436105
-0.7,-0.46,-12.1503423271352
-0.69,-0.46,-12.1350932590358
-0.68,-0.46,-12.1201747646442
-0.67,-0.46,-12.1055884662427
-0.66,-0.46,-12.0913359829041
-0.65,-0.46,-12.0774189303313
-0.64,-0.46,-12.0638389206962
-0.63,-0.46,-12.050597562478
-0.62,-0.46,-12.0376964603012
-0.61,-0.46,-12.0251372147722
-0.6,-0.46,-12.012921422317
-0.59,-0.46,-12.0010506750165
-0.58,-0.46,-11.9895265604426
-0.57,-0.46,-11.9783506614938
-0.56,-0.46,-11.9675245562301
-0.55,-0.46,-11.9570498177072
-0.54,-0.46,-11.9469280138117
-0.53,-0.46,-11.9371607070946
-0.52,-0.46,-11.927749454605
-0.51,-0.46,-11.9186958077245
-0.5,-0.46,-11.9100013119997
-0.49,-0.46,-11.9016675069765
-0.48,-0.46,-11.8936959260327
-0.47,-0.46,-11.8860880962112
-0.46,-0.46,-11.8788455380538
-0.45,-0.46,-11.8719697654335
-0.44,-0.46,-11.8654622853886
-0.43,-0.46,-11.8593245979553
-0.42,-0.46,-11.8535581960016
-0.41,-0.46,-11.8481645650608
-0.4,-0.46,-11.8431451831652
-0.39,-0.46,-11.8385015206803
-0.38,-0.46,-11.8342350401389
-0.37,-0.46,-11.8303471960761
-0.36,-0.46,-11.8268394348638
-0.35,-0.46,-11.8237131945467
-0.34,-0.46,-11.8209699046773
-0.33,-0.46,-11.8186109861527
-0.32,-0.46,-11.8166378510514
-0.31,-0.46,-11.8150519024702
-0.3,-0.46,-11.8138545343622
-0.29,-0.46,-11.8130471313755
-0.28,-0.46,-11.8126310686919
-0.27,-0.46,-11.8126077118671
-0.26,-0.46,-11.8129784166711
-0.25,-0.46,-11.8137445289292
-0.24,-0.46,-11.8149073843644
-0.23,-0.46,-11.8164683084404
-0.22,-0.46,-11.8184286162048
-0.21,-0.46,-11.8207896121344
-0.2,-0.46,-11.8235525899804
-0.19,-0.46,-11.8267188326154
-0.18,-0.46,-11.8302896118803
-0.17,-0.46,-11.8342661884339
-0.16,-0.46,-11.8386498116016
-0.15,-0.46,-11.843441719227
-0.14,-0.46,-11.8486431375237
-0.13,-0.46,-11.854255280928
-0.12,-0.46,-11.8602793519541
-0.11,-0.46,-11.8667165410489
-0.1,-0.46,-11.8735680264495
-0.09,-0.46,-11.880834974041
-0.08,-0.46,-11.8885185372166
-0.07,-0.46,-11.8966198567378
-0.0599999999999999,-0.46,-11.9051400605975
-0.0499999999999999,-0.46,-11.9140802638831
-0.04,-0.46,-11.9234415686422
-0.03,-0.46,-11.9332250637494
-0.02,-0.46,-11.9434318247742
-0.01,-0.46,-11.9540629138511
0,-0.46,-11.9651193795509
0.01,-0.46,-11.9766022567539
0.02,-0.46,-11.9885125665244
0.03,-0.46,-12.0008513159868
0.04,-0.46,-12.0136194982044
0.05,-0.46,-12.0268180920582
0.0600000000000001,-0.46,-12.040448062129
0.0700000000000001,-0.46,-12.0545103585805
0.0800000000000001,-0.46,-12.0690059170441
0.0900000000000001,-0.46,-12.0839356585062
0.1,-0.46,-12.0993004891965
0.11,-0.46,-12.1151013004787
0.12,-0.46,-12.1313389687431
0.13,-0.46,-12.1480143553005
0.14,-0.46,-12.1651283062789
0.15,-0.46,-12.1826816525216
0.16,-0.46,-12.200675209487
0.17,-0.46,-12.2191097771513
0.18,-0.46,-12.2379861399123
0.19,-0.46,-12.2573050664956
0.2,-0.46,-12.277067309863
0.21,-0.46,-12.2972736071223
0.22,-0.46,-12.3179246794402
0.23,-0.46,-12.3390212319562
0.24,-0.46,-12.3605639536993
0.25,-0.46,-12.3825535175066
0.26,-0.46,-12.4049905799442
0.27,-0.46,-12.4278757812295
0.28,-0.46,-12.4512097451569
0.29,-0.46,-12.4749930790244
0.3,-0.46,-12.4992263735634
0.31,-0.46,-12.5239102028698
0.32,-0.46,-12.5490451243381
0.33,-0.46,-12.574631678597
0.34,-0.46,-12.6006703894476
0.35,-0.46,-12.6271617638039
0.36,-0.46,-12.6541062916353
0.37,-0.46,-12.6815044459111
0.38,-0.46,-12.709356682548
0.39,-0.46,-12.7376634403589
0.4,-0.46,-12.7664251410049
0.41,-0.46,-12.7956421889487
0.42,-0.46,-12.8253149714109
0.43,-0.46,-12.8554438583279
